669e7ca4	Mike Kasprzak	2016-11-27 13:06:20 -0500	Can now check the DB for allowed usernames
81df064a	Mike Kasprzak	2016-11-27 12:33:14 -0500	Merge pull request #290 from povrazor/master
ec311ca2	Mike Kasprzak	2016-11-27 12:32:24 -0500	Fix to make logins force a refresh
f68a5444	Mike Kasprzak	2016-11-27 12:22:21 -0500	Added enter key support to Theme Suggestions
366d41ec	Mike Kasprzak	2016-11-27 12:09:07 -0500	Merge pull request #289 from povrazor/master
170a1903	Mike Kasprzak	2016-11-27 12:08:44 -0500	Fixed add/remove theme suggestions
0087d2c5	Mike Kasprzak	2016-11-27 03:57:19 -0500	Merge pull request #283 from povrazor/master
ad54a332	Mike Kasprzak	2016-11-27 03:54:07 -0500	Changed Slaughter date (but I may start it early anyway)
2a454905	Mike Kasprzak	2016-11-27 03:49:08 -0500	Merge pull request #281 from povrazor/master
fe5ecb79	Mike Kasprzak	2016-11-27 03:47:30 -0500	Password Reset is working
2b38124c	Mike Kasprzak	2016-11-27 03:11:39 -0500	Password Reset almost working
9a336e2e	Mike Kasprzak	2016-11-26 23:14:16 -0500	Password Reset API may be working
96c64c03	Mike Kasprzak	2016-11-26 22:24:07 -0500	Fixed what I broke in activation
07e47112	Mike Kasprzak	2016-11-26 22:07:00 -0500	refactored, and simplified e-mailer code
e1ae644f	Mike Kasprzak	2016-11-26 21:45:17 -0500	forgot a global
21e020fe	Mike Kasprzak	2016-11-26 21:35:19 -0500	API now allows logging out
533b0158	Mike Kasprzak	2016-11-26 21:27:21 -0500	improved node multi-fetch support
56befc7e	Mike Kasprzak	2016-11-26 20:57:39 -0500	refactored auth code. ghost users should be fixed
e22738d6	Mike Kasprzak	2016-11-26 17:37:47 -0500	trim username field upon switch; early password reset
7d245dc8	Mike Kasprzak	2016-11-26 16:29:31 -0500	Can now optionally disable (discourage) login on the insecure site
e03a0ab0	Mike Kasprzak	2016-11-26 14:06:06 -0500	Fixed the avatar on the bar to take you to your user page
761de24e	Mike Kasprzak	2016-11-25 02:47:06 -0500	Merge pull request #269 from povrazor/master
98c932f9	Mike Kasprzak	2016-11-25 02:46:22 -0500	disabled Love button
2b1b2efe	Mike Kasprzak	2016-11-25 01:57:07 -0500	trimmed fields; disabled ?alpha
ca54d35f	Mike Kasprzak	2016-11-24 19:58:04 -0500	Oops! Typo in the support blob. Thanks _theprogrammer
b1c0ab5f	Mike Kasprzak	2016-11-24 19:57:24 -0500	Added stub for the Password reset dialog
af92ac34	Mike Kasprzak	2016-11-24 19:29:12 -0500	Roughed in the trigger for User Cards
6a5530b7	Mike Kasprzak	2016-11-24 16:23:56 -0500	Fixed invalid username on login bug
f751bb49	Mike Kasprzak	2016-11-24 16:08:04 -0500	Disabled minmax a better way
38aec05e	Mike Kasprzak	2016-11-24 15:31:11 -0500	some media queries to make dialogs fit better on moblie
0d4a86f2	Mike Kasprzak	2016-11-24 05:13:01 -0500	Posts now display how much Love they have
bb2fbdef	Mike Kasprzak	2016-11-24 04:54:11 -0500	Added query for checking how much love a node has
b4b17ecd	Mike Kasprzak	2016-11-24 04:07:42 -0500	love and minmax buttons are functional
72eb9ca6	Mike Kasprzak	2016-11-24 03:51:13 -0500	got css love toggle working
de23fc19	Mike Kasprzak	2016-11-24 03:13:44 -0500	Firefox fix
62bb702b	Mike Kasprzak	2016-11-24 03:10:16 -0500	heart visually working
51098a5b	Mike Kasprzak	2016-11-24 02:44:18 -0500	Merge pull request #265 from povrazor/master
6cb350b4	Mike Kasprzak	2016-11-24 02:43:48 -0500	Merge remote-tracking branch 'upstream/master'
6d2de1c4	Mike Kasprzak	2016-11-24 02:42:32 -0500	Changed the order of posted by
dd101756	Mike Kasprzak	2016-11-24 02:38:49 -0500	Merge pull request #264 from povrazor/master
17584f4a	Mike Kasprzak	2016-11-24 02:38:29 -0500	show less on mobile, fix styles I broke
dfd762b8	Mike Kasprzak	2016-11-24 02:03:58 -0500	Merge pull request #263 from povrazor/master
5fb219ad	Mike Kasprzak	2016-11-24 02:03:35 -0500	Media queries to improve mobile site
24c71f5f	Mike Kasprzak	2016-11-24 00:24:35 -0500	Merge pull request #262 from povrazor/master
48fa5a6f	Mike Kasprzak	2016-11-24 00:24:05 -0500	Fixed field limits in signup dialogs
17a19734	Mike Kasprzak	2016-11-23 23:38:01 -0500	Merge pull request #261 from povrazor/master
68080e3a	Mike Kasprzak	2016-11-23 23:37:30 -0500	Can now re-send activation e-mails
51dd1f0c	Mike Kasprzak	2016-11-23 23:02:55 -0500	Merge pull request #260 from povrazor/master
7c0aee5a	Mike Kasprzak	2016-11-23 22:58:53 -0500	Added a tip for Hotmail/Outlook users
daa36075	Mike Kasprzak	2016-11-23 22:30:41 -0500	Merge pull request #259 from povrazor/master
767c1fa9	Mike Kasprzak	2016-11-23 22:30:12 -0500	Changed the e-mail to hell
0ba65e7f	Mike Kasprzak	2016-11-23 21:23:21 -0500	Merge pull request #258 from povrazor/master
6d18e254	Mike Kasprzak	2016-11-23 21:22:52 -0500	Hopefully this fixes the timezones
acfc5752	Mike Kasprzak	2016-11-23 21:18:35 -0500	Merge pull request #257 from povrazor/master
0bcc720e	Mike Kasprzak	2016-11-23 21:18:10 -0500	Fixed post time
37ece14d	Mike Kasprzak	2016-11-23 20:37:10 -0500	Merge pull request #256 from povrazor/master
a8020f7f	Mike Kasprzak	2016-11-23 20:36:30 -0500	ah oops again, I wasn't passing the user
f5414883	Mike Kasprzak	2016-11-23 20:33:58 -0500	Merge pull request #255 from povrazor/master
8bbc4cbb	Mike Kasprzak	2016-11-23 20:33:40 -0500	oops, I did real name wrong
2d987e9e	Mike Kasprzak	2016-11-23 20:30:58 -0500	Merge pull request #254 from povrazor/master
f77b8f4c	Mike Kasprzak	2016-11-23 20:30:28 -0500	Merge remote-tracking branch 'upstream/master'
7c471544	Mike Kasprzak	2016-11-23 20:30:06 -0500	Added Real Name support, and @name generation
452bc640	Mike Kasprzak	2016-11-23 19:48:28 -0500	Merge pull request #253 from povrazor/master
ebd17084	Mike Kasprzak	2016-11-23 19:47:51 -0500	Merge remote-tracking branch 'upstream/master'
9efb2f31	Mike Kasprzak	2016-11-23 19:47:32 -0500	Fixed event title path bug
a6e914b8	Mike Kasprzak	2016-11-23 19:31:17 -0500	Merge pull request #252 from povrazor/master
6aa166ac	Mike Kasprzak	2016-11-23 19:30:57 -0500	Okay, paths actually fixed this time
0fff605f	Mike Kasprzak	2016-11-23 19:23:10 -0500	Merge pull request #251 from povrazor/master
1f2c0a47	Mike Kasprzak	2016-11-23 19:22:40 -0500	Merge remote-tracking branch 'upstream/master'
f3def3a7	Mike Kasprzak	2016-11-23 19:22:04 -0500	Fix for paths
3d38c224	Mike Kasprzak	2016-11-23 17:33:14 -0500	Merge pull request #250 from povrazor/master
9121a9e8	Mike Kasprzak	2016-11-23 17:31:13 -0500	oops! I forgot to change the case of the email address before testing against the reserve list
9eb8fdb4	Mike Kasprzak	2016-11-23 17:08:00 -0500	Added script for importing users to the reserved list
46b588ff	Mike Kasprzak	2016-11-23 15:33:00 -0500	reversed post order, disabled post rollup button
c5223caf	Mike Kasprzak	2016-11-23 15:14:29 -0500	Reserve list is working
61d9b291	Mike Kasprzak	2016-11-23 14:57:43 -0500	updated reserved lists
a1ae702f	Mike Kasprzak	2016-11-23 14:40:33 -0500	Now checking the reserved list
45fd9a86	Mike Kasprzak	2016-11-23 14:27:54 -0500	Fixed the not-logged in bug
7fb057da	Mike Kasprzak	2016-11-23 14:21:34 -0500	Spaces now allowed in names
c12673cb	Mike Kasprzak	2016-11-23 14:07:10 -0500	Cleaned up Theme Suggestion Page
6f4a830f	Mike Kasprzak	2016-11-23 13:59:03 -0500	Ha! Got it. I'm dumb. Double JSON decode
1c201cc4	Mike Kasprzak	2016-11-23 13:51:46 -0500	Arg! Why aren't your ideas updating!
f8417120	Mike Kasprzak	2016-11-23 13:33:13 -0500	Can delete ideas too, but still not refreshing
04a73e71	Mike Kasprzak	2016-11-23 13:19:51 -0500	Ideas can be added. Not refreshing though
cdd7346a	Mike Kasprzak	2016-11-23 12:58:10 -0500	Oops! I was sanitizing names, but not raising an error
9fd52363	Mike Kasprzak	2016-11-23 12:06:09 -0500	Theme Suggestion frontend is wired up
e9717717	Mike Kasprzak	2016-11-23 06:30:50 -0500	Theme Fetching
1e275be8	Mike Kasprzak	2016-11-23 05:01:13 -0500	okay, why aren't the buttons clicking?
622998b4	Mike Kasprzak	2016-11-23 04:35:08 -0500	made Theme Suggestions its own component
13e786e8	Mike Kasprzak	2016-11-23 03:57:07 -0500	Suggestion Tweak
13d00ab3	Mike Kasprzak	2016-11-23 03:49:02 -0500	Roughing out Theme Selection
6d75d3d4	Mike Kasprzak	2016-11-23 03:17:17 -0500	User data now includes Links and Metadata
c6bffb09	Mike Kasprzak	2016-11-23 02:46:14 -0500	Merge pull request #249 from povrazor/master
fab057e5	Mike Kasprzak	2016-11-23 02:45:02 -0500	Authentication Validating works... I think I'm done
79ee8380	Mike Kasprzak	2016-11-23 01:04:16 -0500	minor user page tweaks
f07543e6	Mike Kasprzak	2016-11-22 21:22:51 -0500	Merge pull request #248 from povrazor/master
03be705c	Mike Kasprzak	2016-11-22 21:21:56 -0500	generic user
18071fde	Mike Kasprzak	2016-11-22 21:09:56 -0500	Finally removed the original code from main. it works
74ecaa6f	Mike Kasprzak	2016-11-22 21:05:14 -0500	okay, I history stuff is fixed
225ef98b	Mike Kasprzak	2016-11-22 19:09:41 -0500	Login event bubbling correctly now
2b14851a	Mike Kasprzak	2016-11-22 18:53:50 -0500	Navigation is mostly working
707a55d1	Mike Kasprzak	2016-11-22 18:30:12 -0500	Added event page type, and extra args support
53a91713	Mike Kasprzak	2016-11-22 18:19:14 -0500	Path building now works
64d5097d	Mike Kasprzak	2016-11-22 17:51:30 -0500	Timelines now show posts *gasp*
a2589bd7	Mike Kasprzak	2016-11-22 16:24:12 -0500	reoptimized so we don't fetch from server for every dialog change
0477202d	Mike Kasprzak	2016-11-22 16:00:02 -0500	Timelines can now be limited to a certain set of types
3a4a7ff4	Mike Kasprzak	2016-11-22 15:41:08 -0500	refactored the fetches, so we can trigger them separately
26b44f73	Mike Kasprzak	2016-11-22 15:32:14 -0500	Account creation seems to work
d040f19e	Mike Kasprzak	2016-11-22 14:57:20 -0500	oops, forgot post types
72eed0c1	Mike Kasprzak	2016-11-22 14:54:51 -0500	okay, timelines are working
f59c8abb	Mike Kasprzak	2016-11-22 14:39:54 -0500	Timelines are almost working
a0694255	Mike Kasprzak	2016-11-22 14:39:23 -0500	ouch, fixed a build system bug
0fcdc928	Mike Kasprzak	2016-11-22 13:28:15 -0500	Updated userpages to new structure
633b4ce4	Mike Kasprzak	2016-11-22 13:17:21 -0500	okay cool. the styles are boring, but posts are working again
26218b3a	Mike Kasprzak	2016-11-22 12:56:51 -0500	okay, first part is working again (individual posts)
977fc098	Mike Kasprzak	2016-11-22 12:49:22 -0500	Broken: commiting like this, just so I can purge
b9c4be6d	Mike Kasprzak	2016-11-22 04:45:50 -0500	BROKEN: This might be a really bad change, but I'm tired
1d178e1a	Mike Kasprzak	2016-11-22 04:44:52 -0500	Publish items
39c3ae7d	Mike Kasprzak	2016-11-22 00:53:06 -0500	Added timestamps, and fixed node reading permissions
81483f5e	Mike Kasprzak	2016-11-21 23:42:02 -0500	Decided to remove Extra from Node
da4b5dc2	Mike Kasprzak	2016-11-21 22:25:14 -0500	Style fix, and account creation bug
f55abf73	Mike Kasprzak	2016-11-21 22:04:29 -0500	Making Key Nodes is now part of the tool
007fd338	Mike Kasprzak	2016-11-21 21:55:27 -0500	Fixed some bad constant values and missing nodes
dcd3c345	Mike Kasprzak	2016-11-21 19:36:08 -0500	Login cookie works
62fedefd	Mike Kasprzak	2016-11-21 19:12:09 -0500	fixed logins by account name
31b4a098	Mike Kasprzak	2016-11-21 18:41:56 -0500	fixed the email domain bug
b5b0d69f	Mike Kasprzak	2016-11-21 18:25:30 -0500	Reordered Node to correctly make versioned roots
3146ea3a	Mike Kasprzak	2016-11-21 17:27:13 -0500	oops, _SERver was exposed
038356c1	Mike Kasprzak	2016-11-21 17:21:07 -0500	minor corrections to view titles
7dd9a402	Mike Kasprzak	2016-11-21 17:12:11 -0500	Hooray. Duh! CORS errors now mean APIs are raising PHP errors
ef0e0ef1	Mike Kasprzak	2016-11-21 15:44:00 -0500	Merge pull request #247 from povrazor/master
ca8b857d	Mike Kasprzak	2016-11-21 15:31:22 -0500	Other than re-clicking on signup not erasing feild, stage 1 is good
a1f5e458	Mike Kasprzak	2016-11-21 14:57:26 -0500	Adujsted Theme Slaughter date
5d2a7054	Mike Kasprzak	2016-11-21 14:27:04 -0500	Merge pull request #245 from povrazor/master
aa1af415	Mike Kasprzak	2016-11-21 14:19:38 -0500	one more formatting tweak
8aca5ed0	Mike Kasprzak	2016-11-21 14:17:50 -0500	bad formatting
36c97e99	Mike Kasprzak	2016-11-21 14:16:36 -0500	Added some API structure notes
e43998b8	Mike Kasprzak	2016-11-21 14:14:06 -0500	moved the old API out, so it doesn't cause problems
3027b8f8	Mike Kasprzak	2016-11-21 13:26:17 -0500	Merge pull request #244 from povrazor/master
b2a7871d	Mike Kasprzak	2016-11-21 13:25:40 -0500	Merge remote-tracking branch 'upstream/master'
45b14c57	Mike Kasprzak	2016-11-21 13:24:57 -0500	This should fix account acvitaion (and all APIs)
122578d0	Mike Kasprzak	2016-11-21 05:07:27 -0500	Merge pull request #243 from povrazor/master
ef1dc712	Mike Kasprzak	2016-11-21 05:07:03 -0500	updated config sample
b9e84950	Mike Kasprzak	2016-11-21 05:00:22 -0500	Merge pull request #242 from povrazor/master
121eafcf	Mike Kasprzak	2016-11-19 02:49:04 -0500	oh gawd, finally. CORS fixed. Answer was in spec
1884c6d7	Mike Kasprzak	2016-11-18 20:31:05 -0500	Many CORS problems, but now it's down to a fetch bug
6bfdbba3	Mike Kasprzak	2016-11-18 04:48:42 -0500	upcoming schedule tweak
6199130b	Mike Kasprzak	2016-11-18 04:38:50 -0500	Login is working, but cookie's aren't sticking
a373f047	Mike Kasprzak	2016-11-18 04:23:34 -0500	Activation now working
1186e4de	Mike Kasprzak	2016-11-18 04:12:06 -0500	signup is working
b027aeca	Mike Kasprzak	2016-11-18 03:47:56 -0500	Activating seems to work
107ab7ca	Mike Kasprzak	2016-11-18 02:12:21 -0500	I'm just saying, CORS is stupid
900dc846	Mike Kasprzak	2016-11-17 23:07:21 -0500	Fixed a shrub bug, and oops, fixed something that wasn't used
ccad716e	Mike Kasprzak	2016-11-17 22:15:12 -0500	Disabled Post Love until it's fixed
3308592a	Mike Kasprzak	2016-11-17 21:43:16 -0500	Upgraded to Preact 7.0.3
165bfa17	Mike Kasprzak	2016-11-17 21:34:19 -0500	TV errors are handled better now, but may not be perfect
d6c95f41	Mike Kasprzak	2016-11-17 20:55:25 -0500	Updated TV to use cached server
edfa0836	Mike Kasprzak	2016-11-17 19:48:17 -0500	Merge pull request #240 from povrazor/master
2c3fc837	Mike Kasprzak	2016-11-17 19:44:34 -0500	Minor changes so we no longer include those components we moved
6f2d7588	Mike Kasprzak	2016-11-17 19:39:56 -0500	just some garbage
6dfb778d	Mike Kasprzak	2016-11-17 19:39:29 -0500	moved some no-longer-needed components out
a9d2ee72	Mike Kasprzak	2016-11-17 19:32:52 -0500	Made the dialogs less scary
d8918460	Mike Kasprzak	2016-11-17 17:55:21 -0500	correctly using destructuring, setState, and pre-binding events in dialogs
1007b9c8	Mike Kasprzak	2016-11-17 16:57:52 -0500	some missing supers, and using setState correctly now
2603be92	Mike Kasprzak	2016-11-17 04:12:24 -0500	okay, finally got the flow of the dialogs good. next wiring, after some zZZ
3368672e	Mike Kasprzak	2016-11-17 03:43:21 -0500	doing a preliminary e-mail validation
871a23d1	Mike Kasprzak	2016-11-17 03:23:47 -0500	Made confirming during authentication better
d6a122da	Mike Kasprzak	2016-11-16 21:53:43 -0500	user dialogs have detail now
805c3e82	Mike Kasprzak	2016-11-16 14:23:22 -0500	upgraded Preact to 7.0.2
9d7b8242	Mike Kasprzak	2016-11-16 14:22:26 -0500	Okay, I think the dialog focus bug is more-or-less fixed
abcd93de	Mike Kasprzak	2016-11-16 07:05:16 -0500	There. Fixed some bugs from upgrading Preact
80037950	Mike Kasprzak	2016-11-16 06:18:25 -0500	Roughed in the 2FA dialog. Added explicit dialogs
53353c31	Mike Kasprzak	2016-11-16 06:05:10 -0500	roughed out activate dialog
f37dc1b7	Mike Kasprzak	2016-11-16 05:48:06 -0500	Upgraded Preact to 6.4
2558aa3e	Mike Kasprzak	2016-11-16 05:47:18 -0500	Thinking there might be a lifecycle bug in preact
d0b1e319	Mike Kasprzak	2016-11-16 05:33:21 -0500	default behavior is now aborting
b0b43017	Mike Kasprzak	2016-11-16 05:09:39 -0500	Roughed in Register dialog
330822ea	Mike Kasprzak	2016-11-16 04:57:07 -0500	login form roughed in
5c46fd9f	Mike Kasprzak	2016-11-16 03:51:37 -0500	new dialog is looking better
52236a81	Mike Kasprzak	2016-11-16 02:31:36 -0500	sigh... gutting those dialogs
d5c97b2f	Mike Kasprzak	2016-11-16 02:27:43 -0500	fixing hash roots
5c74029d	Mike Kasprzak	2016-11-16 01:49:45 -0500	Added better calender month hovers
d1a7a312	Mike Kasprzak	2016-11-16 01:15:51 -0500	placeholders for other dialogs in place
b69bd4c6	Mike Kasprzak	2016-11-15 20:23:38 -0500	logged state
d51f979d	Mike Kasprzak	2016-11-15 04:02:06 -0500	closer
1c9ca258	Mike Kasprzak	2016-11-15 03:52:17 -0500	popup dialog roughly ported over
c22aaf15	Mike Kasprzak	2016-11-14 16:04:25 -0500	I need to step out for a few minutes
cdfcbb9e	Mike Kasprzak	2016-11-14 13:23:04 -0500	slightly refactored the sidebar. It still fully redraws though
b0d547cc	Mike Kasprzak	2016-11-14 05:26:44 -0500	added placeholder dialogs
729bfad6	Mike Kasprzak	2016-11-14 05:12:46 -0500	Navigation and dialogs should be working. Zzz
d4ac1a1d	Mike Kasprzak	2016-11-14 04:02:31 -0500	ugh, dialogs break nav. need to rewalk everything
d910045d	Mike Kasprzak	2016-11-14 02:10:35 -0500	recording scroll position. undid items as nodes
80cf2ef2	Mike Kasprzak	2016-11-13 22:43:11 -0500	cleaned up nav code, sort of. still has logging
9585ff66	Mike Kasprzak	2016-11-13 11:13:07 -0500	okay, navigation is working correctly now. I was calling replaceState too soon
6c8b1445	Mike Kasprzak	2016-11-12 15:44:12 -0500	fixing the broken navigation
29b996f4	Mike Kasprzak	2016-11-08 20:50:16 -0500	added reserved names
d5d27cbe	Mike Kasprzak	2016-11-05 15:36:29 -0400	Added subscription fetcher
60e7d7d7	Mike Kasprzak	2016-11-05 14:50:30 -0400	Merged in the node code with version tags and meta scope
93664390	Mike Kasprzak	2016-11-05 06:48:17 -0400	Merge pull request #238 from povrazor/master
778a9af0	Mike Kasprzak	2016-11-05 06:46:55 -0400	some minor grammar
63613ec0	Mike Kasprzak	2016-11-05 04:56:46 -0400	tweaked message
46eff048	Mike Kasprzak	2016-11-03 04:11:49 -0400	incomplete. I need to wake up in 5 hours
27a01fcd	Mike Kasprzak	2016-11-02 17:33:25 -0400	disabled scaling, changed gradient to an angle
0c1a935c	Mike Kasprzak	2016-11-02 16:31:17 -0400	added a test gradient, as an announcement ribbon
d17a9862	Mike Kasprzak	2016-11-02 16:10:22 -0400	fixed the wrapping bug
81832871	Mike Kasprzak	2016-11-02 15:55:23 -0400	Theme is now darker
66918085	Mike Kasprzak	2016-11-02 04:21:26 -0400	Merge pull request #232 from povrazor/master
ba4a0d1f	Mike Kasprzak	2016-11-02 04:18:10 -0400	pushing a theme update that fixes a number of style problems
1c7e657e	Mike Kasprzak	2016-11-01 20:54:53 -0400	Some minor color tweaks
b5d304fa	Mike Kasprzak	2016-11-01 19:13:07 -0400	Improved session code for PHP7. Made theme brighter
d79eb2d2	Mike Kasprzak	2016-11-01 19:09:17 -0400	moved obsoleted system code in to sandbox, for reference
098b37e5	Mike Kasprzak	2016-11-01 17:08:45 -0400	Logging in should be working now.
55d705a2	Mike Kasprzak	2016-10-31 15:41:02 -0400	more broken, but I want to make sure it's backed up as I step out the door. Happy Halloween
2ba64d8f	Mike Kasprzak	2016-10-31 05:11:38 -0400	a variety of unfinished code. sessions etc. Zzz
48623bd0	Mike Kasprzak	2016-10-28 03:58:35 -0400	Stage 2 activation is working
9a99b00c	Mike Kasprzak	2016-10-28 00:47:49 -0400	Added better sanitization code
529f2d6f	Mike Kasprzak	2016-10-27 19:29:14 -0400	Added plugin support
faf5b748	Mike Kasprzak	2016-10-26 18:56:37 -0400	Merge pull request #231 from povrazor/master
033eaa84	Mike Kasprzak	2016-10-26 18:56:07 -0400	more words
c40c4887	Mike Kasprzak	2016-10-26 18:54:50 -0400	Merge pull request #230 from povrazor/master
4a039103	Mike Kasprzak	2016-10-26 18:54:20 -0400	words
e9a91f27	Mike Kasprzak	2016-10-26 17:31:53 -0400	Merge pull request #229 from povrazor/master
67ad3542	Mike Kasprzak	2016-10-26 17:31:12 -0400	felt I wasn't being clear enough. more tweaks
fd49e266	Mike Kasprzak	2016-10-26 17:04:18 -0400	Merge pull request #228 from povrazor/master
720be850	Mike Kasprzak	2016-10-26 17:03:52 -0400	more grammar
8e69078d	Mike Kasprzak	2016-10-26 16:37:07 -0400	Merge pull request #227 from povrazor/master
9963c82b	Mike Kasprzak	2016-10-26 16:36:38 -0400	oops, another typo
5f6cf47e	Mike Kasprzak	2016-10-26 16:31:01 -0400	Merge pull request #226 from povrazor/master
bc1d4b81	Mike Kasprzak	2016-10-26 16:29:48 -0400	Merge remote-tracking branch 'upstream/master'
6842006a	Mike Kasprzak	2016-10-26 16:29:02 -0400	oops, I forgot to commit this change
e06ce303	Mike Kasprzak	2016-10-26 16:24:23 -0400	Merge pull request #225 from povrazor/master
d0c2daa3	Mike Kasprzak	2016-10-26 15:39:49 -0400	new revised indexes, with a message
806c664a	Mike Kasprzak	2016-10-26 03:46:32 -0400	Stage-1 activation is working
b845e5a5	Mike Kasprzak	2016-10-26 02:08:10 -0400	Now sending activation e-mails
74586928	Mike Kasprzak	2016-10-25 16:39:25 -0400	Added config_sample stub
ff7b257d	Mike Kasprzak	2016-10-25 15:48:10 -0400	auth and request responses in API calls are now optional. also now limiting what auth will return
f1e3fde7	Mike Kasprzak	2016-10-25 15:33:42 -0400	realized that I'm going to need to log e-mail transactions, in case we need to limit 'password reset' abuse
44b18b77	Mike Kasprzak	2016-10-25 14:42:50 -0400	roughed in some node code in to theme, to finish parts of the updated API.
ec43a554	Mike Kasprzak	2016-10-25 13:18:23 -0400	theme API caching works. about to remove some old code
e2a101ab	Mike Kasprzak	2016-10-25 04:14:34 -0400	Ported theme suggestion backend code is working
43e18257	Mike Kasprzak	2016-10-24 19:14:25 -0400	finished merging-in theme suggestion backend
92650810	Mike Kasprzak	2016-10-24 18:46:59 -0400	Added stubs for theme API, and most of the idea backend code
94c1871d	Mike Kasprzak	2016-10-24 04:43:22 -0400	fixed create scripts
f22ee26b	Mike Kasprzak	2016-10-24 04:27:35 -0400	re enabled missing config
a9ca0cc0	Mike Kasprzak	2016-10-24 04:26:09 -0400	privatized the DB errors. client gets an error code that can be looked up
bc006777	Mike Kasprzak	2016-10-24 03:48:22 -0400	refined the function namings
58fcef18	Mike Kasprzak	2016-10-24 03:39:45 -0400	globals API is about finished
6e38cd2c	Mike Kasprzak	2016-10-24 03:35:46 -0400	simplified the API code
8a043d47	Mike Kasprzak	2016-10-24 02:09:35 -0400	authentication and api errors are now working
df06499f	Mike Kasprzak	2016-10-24 00:52:06 -0400	convert some of the globals in to numbers
bba05319	Mike Kasprzak	2016-10-23 23:36:52 -0400	config module is now the global (meta) module
04b55437	Mike Kasprzak	2016-10-23 23:17:32 -0400	too many things named config
1e28dc4c	Mike Kasprzak	2016-10-23 23:06:49 -0400	dummy config reading API call
17abed3e	Mike Kasprzak	2016-10-19 19:19:51 -0400	okay, fixed table existence checking... bah
d40936b0	Mike Kasprzak	2016-10-19 18:11:47 -0400	ported the theme table over. fixed table_destroy errors
0452a4e9	Mike Kasprzak	2016-10-19 16:43:35 -0400	added working NOP query
ce59c146	Mike Kasprzak	2016-10-19 16:16:15 -0400	Config table is working again
a9dc0289	Mike Kasprzak	2016-10-19 14:31:41 -0400	some final cleanup of the destroy tool. now on to create
639b5ba7	Mike Kasprzak	2016-10-19 14:21:32 -0400	not sure why we're double printing
0f246f77	Mike Kasprzak	2016-10-19 13:54:11 -0400	now storing names of the constants
3ce78b2b	Mike Kasprzak	2016-10-19 13:17:49 -0400	new config pathing working
708c6efa	Mike Kasprzak	2016-10-19 12:32:05 -0400	some path fixes
8416efa8	Mike Kasprzak	2016-10-19 12:29:03 -0400	Updated create/destroy scripts to include startup
07122bfc	Mike Kasprzak	2016-10-17 17:52:02 -0400	further documented db_mysql
23c25724	Mike Kasprzak	2016-10-17 17:44:17 -0400	Removed some @briefs
59f56ca0	Mike Kasprzak	2016-10-17 17:30:33 -0400	corrected the date type
e6139cff	Mike Kasprzak	2016-10-17 17:27:05 -0400	Added some links
075f62a0	Mike Kasprzak	2016-10-17 16:27:55 -0400	more documentation roughing out
3d48e9ef	Mike Kasprzak	2016-10-17 14:39:01 -0400	Removed some junk from the generated doxygen output. Also now using README.md
df8249ed	Mike Kasprzak	2016-10-17 14:28:00 -0400	Added the JSON module
f15bd0c1	Mike Kasprzak	2016-10-17 14:10:28 -0400	Added caching module
808325c5	Mike Kasprzak	2016-10-17 13:45:04 -0400	Ah oops, it should be a PHP file, included as part of the generated php output
bbe2be7b	Mike Kasprzak	2016-10-17 13:40:58 -0400	Added config file that says where things go
40576396	Mike Kasprzak	2016-10-17 13:37:11 -0400	More documentation notes
381c5a1e	Mike Kasprzak	2016-10-17 13:33:44 -0400	Forgot a detail
15823b8b	Mike Kasprzak	2016-10-17 13:32:03 -0400	Just pushing some structure
4b8977f4	Mike Kasprzak	2016-10-14 19:07:59 -0400	Doxygen is now properly used
610269f8	Mike Kasprzak	2016-10-14 13:32:31 -0400	Added some broken doxygen stubs for shrub
6ad3bf52	Mike Kasprzak	2016-10-12 00:27:13 -0400	merging in shrub
fc4b4333	Mike Kasprzak	2016-09-16 23:06:05 -0400	Roughing in the shrub customizations'
be9b8def	Mike Kasprzak	2016-09-13 11:15:05 -0400	refactored Jammer Core in to Core Data (to make it more general)
18f6676d	Mike Kasprzak	2016-08-25 22:48:39 -0400	Merge pull request #213 from povrazor/master
0e509fcf	Mike Kasprzak	2016-08-25 22:48:14 -0400	again I forgot to update ludumdare.com
fbaeebe5	Mike Kasprzak	2016-08-25 22:41:25 -0400	Merge pull request #212 from povrazor/master
14332296	Mike Kasprzak	2016-08-25 22:40:12 -0400	reverted the last post back to a post. ready for a nightly
504e411b	Mike Kasprzak	2016-08-25 22:38:31 -0400	bunch of naming
8e23bb4f	Mike Kasprzak	2016-08-25 21:23:26 -0400	disabled the fade effect
c57e13b5	Mike Kasprzak	2016-08-25 21:06:40 -0400	Including rel tags to mitigate window.opener exploits
65d2fdad	Mike Kasprzak	2016-08-25 20:37:51 -0400	Success! Paths of Posts are now correctly built
ba715b77	Mike Kasprzak	2016-08-25 19:46:44 -0400	IT WORKS
bef992cb	Mike Kasprzak	2016-08-25 19:21:39 -0400	added single view, and user content
e5c48319	Mike Kasprzak	2016-08-25 18:18:28 -0400	views are switchinggit statusgit status
84ed5141	Mike Kasprzak	2016-08-25 18:12:29 -0400	can now decode the URL
6f18cc7e	Mike Kasprzak	2016-08-25 16:34:37 -0400	Removed logging
5ea13dee	Mike Kasprzak	2016-08-25 16:29:28 -0400	Now with author fetching, and prefecting of authors
